order_id,company,city,order_time,vehicle_type,distance_km,parcel_weight_kg,price_rs,status,delivery_time_min,customer_rating,customer_feedback,sentiment_label,merchant_id,driver_id,cod_flag,promo_used,order_value_rs,shipment_type,service_level
ORD109853,Shadowfax,Mumbai,02/07/25 22:01,2W,21.7,0.67,166.06,delayed,100,1,"Very poor service, won't recommend Expected better.",negative,m_2488,d_40411,0,1,1201.28,B2C,standard
ORD109962,Porter,Chennai,10/01/24 21:29,2W,27.34,4.67,195.43,delayed,84.6,1,Driver cancelled multiple times Expected better.,negative,m_9751,d_35418,0,0,4252.33,B2C,standard
ORD105955,Porter,Rajkot,06/25/25 18:41,2W,1.79,5.17,72.37,delayed,5,4,"Quick delivery, very satisfied Expected better.",positive,m_8749,d_20679,0,0,792.1,B2C,standard
ORD105653,Porter,Bengaluru,10/24/24 8:16,2W,2.05,5.98,98.14,delayed,27.4,1,Package was damaged on arrival Quick response from support.,negative,m_1032,d_50614,1,1,491.88,B2C,standard
ORD106798,Shiprocket,Indore,09/15/25 9:17,2W,11.43,1.75,92.97,delayed,33.8,3,Delivery was okay Expected better.,neutral,m_3223,d_68570,1,1,556.59,B2C,standard
ORD106740,Shadowfax,Visakhapatnam,07/27/25 21:23,Mini-Truck,0.89,2.73,76.17,delayed,5,1,"Delivery took too long, disappointed Quick response from support.",negative,m_4158,d_33540,0,0,725.63,B2C,standard
ORD103088,Porter,Nagpur,10/01/25 18:09,2W,1.19,3.45,60.67,delayed,6.1,3,"No issues, nothing special.",neutral,m_7417,d_15254,0,1,597.36,B2C,express
ORD101303,Shiprocket,Chandigarh,09/22/25 6:47,Mini-Truck,6.72,0.33,81.47,delayed,46.2,2,"Delivery took too long, disappointed",negative,m_6976,d_55296,0,0,50,B2B,standard
ORD103570,Shadowfax,Nagpur,11/13/25 12:33,Mini-Truck,17.02,1.71,185.5,delayed,102.3,1,Package was damaged on arrival,negative,m_6845,d_83213,0,0,200.44,B2C,standard
ORD105616,BlueDart,Visakhapatnam,06/16/24 0:35,2W,0.3,2.09,69.86,delayed,5,1,Package was damaged on arrival.,negative,m_1534,d_77139,0,0,50,B2B,standard
ORD103021,BlueDart,Hyderabad,06/04/24 17:35,Van,1.46,1.21,77.72,delayed,12.7,1,Package was damaged on arrival Expected better.,negative,m_1001,d_34568,0,0,375.95,B2C,standard
ORD106779,BlueDart,Vadodara,11/23/24 19:48,2W,3.33,2.11,89.76,delayed,23.1,3,"No issues, nothing special.",neutral,m_3102,d_73823,1,0,238.68,B2B,standard
ORD107825,Shadowfax,Chennai,01/01/25 9:47,2W,3.17,6.1,89.9,delayed,5,2,"Very poor service, won't recommend.",negative,m_8218,d_11600,0,0,286.9,B2C,standard
ORD109222,Delhivery,Rajkot,09/08/24 10:49,2W,0.3,5.42,79.37,delayed,5,3,Delivery was okay Quick response from support.,neutral,m_3891,d_94752,1,1,203.35,B2C,standard
ORD109625,Delhivery,Tiruppur,12/17/24 2:15,Mini-Truck,21.84,0.56,217.1,delivered,144.6,5,"Quick delivery, very satisfied Quick response from support.",positive,m_2036,d_85498,1,1,126.61,B2C,standard
ORD111951,Porter,Lucknow,01/11/25 9:09,2W,17.56,5.26,173.86,delayed,61.6,2,"Very poor service, won't recommend Expected better.",negative,m_2773,d_31673,1,0,444.81,B2B,standard
ORD107387,Porter,Lucknow,02/26/24 6:25,Van,0.4,3.54,74.7,delayed,13.7,1,Package was damaged on arrival Expected better.,negative,m_8355,d_37549,0,0,102.15,B2B,standard
ORD108206,Shadowfax,Surat,06/14/25 20:02,2W,14.7,4.44,136.4,delayed,73,4,Smooth pickup and delivery,positive,m_3978,d_20314,0,0,103.2,B2C,standard
ORD111778,DTDC,Indore,07/09/24 8:28,2W,54.8,1.56,336.27,delayed,229.2,3,Standard service Expected better.,neutral,m_8863,d_74748,0,0,55.1,B2C,scheduled
ORD109432,Shiprocket,Chandigarh,02/24/25 17:34,Mini-Truck,1.83,1.75,59.49,delayed,24.7,2,Driver cancelled multiple times,negative,m_3150,d_86256,0,1,1503.94,B2C,standard
ORD103208,Delhivery,Pune,06/07/24 17:15,2W,5.06,5.3,104.15,delayed,26,2,"Order lost, support unhelpful",negative,m_6646,d_72220,0,0,1796.16,B2C,standard
ORD110668,DTDC,Vadodara,06/08/25 18:20,2W,47.58,2.8,291.28,delayed,209.7,1,"Very poor service, won't recommend",negative,m_5211,d_54155,0,1,50,B2C,express
ORD107722,Delhivery,Coimbatore,03/19/25 2:33,2W,0.3,3.1,63.29,returned,6.4,1,Driver cancelled multiple times.,negative,m_5292,d_66856,0,0,118.35,B2C,standard
ORD102527,Delhivery,Tiruppur,03/14/24 15:43,2W,3.62,4.42,88.34,delayed,11,1,"Very poor service, won't recommend",negative,m_6095,d_86253,0,1,652.94,B2B,standard
ORD107706,Delhivery,Indore,02/01/24 5:52,Mini-Truck,1.44,7.33,136.08,delayed,5,4,Package arrived in perfect condition.,positive,m_1100,d_80214,0,1,2337.73,B2C,standard
ORD102588,Shiprocket,Mumbai,01/06/26 7:49,2W,0.49,0.2,34.54,delayed,13.2,1,"Order lost, support unhelpful Quick response from support.",negative,m_6834,d_73760,0,1,1449.65,B2C,scheduled
ORD102633,BlueDart,Kolkata,07/03/24 17:53,2W,2.09,3.53,83.8,delayed,21.1,1,"Very poor service, won't recommend.",negative,m_5706,d_98690,0,0,502.52,B2C,express
ORD107073,Delhivery,Chandigarh,08/04/25 13:41,Van,4.18,6.14,123.98,delayed,19.1,1,"Very poor service, won't recommend Expected better.",negative,m_8638,d_59455,0,1,786.48,B2B,standard
ORD100467,Shiprocket,Chennai,02/01/24 2:50,Mini-Truck,0.3,4.87,85.23,delayed,5,4,"Quick delivery, very satisfied",positive,m_1355,d_87302,0,1,198.02,B2C,standard
ORD106182,Shadowfax,Hyderabad,09/19/24 16:16,2W,0.52,2.79,58.17,delayed,5,2,Driver cancelled multiple times,negative,m_6419,d_25782,1,0,624.76,B2C,standard
ORD107310,Delhivery,Thiruvananthapuram,06/03/25 19:55,2W,11.28,1.25,103.56,delayed,66.9,3,Package arrived late but ok,neutral,m_8268,d_57640,0,0,725.77,B2C,standard
ORD109012,Porter,Ahmedabad,09/19/24 9:41,Van,1.78,5.16,104.75,delayed,5,4,Driver was polite and on time,positive,m_2732,d_91723,0,0,876.07,B2C,express
ORD100106,Shiprocket,Tiruppur,06/15/25 4:15,2W,1.27,8.26,80.44,delayed,5,1,Driver cancelled multiple times Expected better.,negative,m_8037,d_19094,0,1,3119.75,B2C,standard
ORD107204,Shadowfax,Thiruvananthapuram,12/10/24 9:18,Truck,3.7,2.83,123.16,delayed,37.4,2,"Very poor service, won't recommend Quick response from support.",negative,m_3251,d_49266,0,0,794.15,B2C,standard
ORD110596,Shadowfax,Pune,05/10/24 4:23,Tempo,0.3,4.1,90.65,delivered,11.9,3,Standard service.,neutral,m_1032,d_29786,1,0,364.75,B2C,standard
ORD106778,DTDC,Visakhapatnam,09/13/25 13:11,2W,1.88,5.07,78.22,delayed,26.9,2,"Very poor service, won't recommend Quick response from support.",negative,m_8020,d_23750,1,0,125.35,B2C,standard
ORD105259,DTDC,Chennai,05/16/24 16:16,Mini-Truck,12.97,8.67,192.06,delivered,78.8,5,Package arrived in perfect condition Expected better.,positive,m_1704,d_11375,0,0,555.08,B2C,standard
ORD100411,Porter,Indore,07/25/24 5:44,2W,6.87,0.97,80.03,delayed,32.7,4,"Excellent service, will use again Expected better.",positive,m_7211,d_69800,0,0,1658.67,B2C,express
ORD105804,BlueDart,Vadodara,07/03/25 12:50,2W,4.91,6.13,137.68,delayed,11.8,2,Package was damaged on arrival,negative,m_9870,d_48302,0,1,1322.2,B2C,standard
ORD110308,Porter,Delhi-NCR,12/18/24 2:03,Tempo,64.67,2.14,576.76,delayed,467.1,4,Package arrived in perfect condition.,positive,m_9381,d_48464,0,0,131.44,B2C,standard
ORD110145,BlueDart,Bengaluru,08/30/24 22:18,Tempo,26.36,5.95,425.81,delayed,181.9,2,Driver cancelled multiple times Quick response from support.,negative,m_9854,d_94379,0,0,231.47,B2C,standard
ORD103467,Shiprocket,Delhi-NCR,09/16/25 11:10,2W,4.84,3,70.78,delayed,23.9,2,"Order lost, support unhelpful Quick response from support.",negative,m_9459,d_17741,0,0,1240.88,B2C,standard
ORD109193,Porter,Thiruvananthapuram,11/06/24 7:27,Van,0.96,3.64,84.72,delayed,27,1,"Delivery took too long, disappointed",negative,m_7686,d_48822,1,0,1754.77,B2B,standard
ORD105666,Delhivery,Coimbatore,10/28/24 21:57,Tempo,3.17,4.68,139.94,delayed,9.1,4,"Quick delivery, very satisfied",positive,m_1539,d_28164,0,1,212.52,B2C,standard
ORD110169,Shiprocket,Hyderabad,12/20/24 2:42,2W,51.56,1.06,274.53,delayed,203.8,4,"Excellent service, will use again Quick response from support.",positive,m_7387,d_37103,1,0,890.31,B2C,standard
ORD109960,DTDC,Chandigarh,11/21/25 0:04,Van,7.53,0.81,97.77,delayed,31.4,2,Driver cancelled multiple times.,negative,m_9382,d_33862,1,0,662.94,B2B,standard
ORD104093,Delhivery,Delhi-NCR,03/06/25 0:28,Mini-Truck,1.35,3.26,94.3,delayed,11.9,2,"Very poor service, won't recommend",negative,m_5305,d_81225,0,0,68.29,B2B,standard
ORD106733,DTDC,Surat,10/24/25 5:04,Tempo,4.6,0.56,81.97,delayed,37.5,1,Driver cancelled multiple times Quick response from support.,negative,m_8117,d_46801,0,1,597.09,B2C,standard
ORD105144,Porter,Pune,02/06/25 9:32,Van,3.34,5.32,119.79,delayed,29,1,"Order lost, support unhelpful Expected better.",negative,m_1478,d_63636,0,0,2424.97,B2C,standard
ORD105712,Delhivery,Nagpur,05/17/24 0:44,Truck,0.97,5.17,124.08,delayed,5,1,Driver cancelled multiple times,negative,m_1837,d_31487,0,1,384.08,B2B,standard
ORD106648,Porter,Delhi-NCR,06/16/25 21:07,2W,0.63,5.92,82.65,delayed,5,4,"Quick delivery, very satisfied",positive,m_5871,d_58866,0,0,1520.39,B2C,standard
ORD109482,DTDC,Coimbatore,05/09/25 21:41,Van,3.13,1.83,66.12,delayed,11.9,1,Package was damaged on arrival Quick response from support.,negative,m_3615,d_44215,0,1,949.65,B2C,standard
ORD109774,Porter,Lucknow,05/18/24 16:47,Truck,41.96,1.69,498.78,delayed,363.6,3,"No issues, nothing special",neutral,m_4415,d_75588,0,0,343.59,B2B,standard
ORD101862,Shadowfax,Visakhapatnam,03/30/24 16:55,Tempo,1.63,4.98,110.34,delivered,8.2,4,Driver was polite and on time.,positive,m_6940,d_80497,0,0,659.38,B2C,express
ORD111134,Porter,Bengaluru,07/29/25 8:22,Van,34.06,3.14,277.67,delayed,180.9,3,Package arrived late but ok Quick response from support.,neutral,m_2341,d_37214,1,1,63.48,B2C,standard
ORD109056,Delhivery,Calicut,01/13/24 21:53,2W,3.86,2.05,74.36,delayed,20.2,3,Standard service,neutral,m_3122,d_71367,1,1,731.9,B2C,express
ORD104833,Shadowfax,Pune,07/12/25 16:45,Tempo,3.61,4.46,131.04,delayed,7.7,3,"No issues, nothing special Quick response from support.",neutral,m_7984,d_87230,0,0,1740.56,B2C,standard
ORD109627,BlueDart,Tiruppur,07/15/25 13:06,2W,21.74,9.8,276.65,delayed,95.1,1,"Delivery took too long, disappointed Quick response from support.",negative,m_2303,d_57886,0,0,67.79,B2B,scheduled
ORD109021,DTDC,Lucknow,09/02/24 0:54,Van,0.35,7.42,97.45,delayed,12.2,1,Driver cancelled multiple times Quick response from support.,negative,m_1233,d_61007,0,0,140.76,B2C,express
ORD108504,Porter,Indore,03/06/24 17:40,2W,2.84,1.72,64.07,delivered,5,4,Package arrived in perfect condition Expected better.,positive,m_8626,d_98677,1,1,174.01,B2C,express
ORD100029,Porter,Kolkata,06/28/25 23:38,2W,1.42,1.72,56.17,delayed,15.4,2,Package was damaged on arrival,negative,m_6095,d_48177,0,0,996.45,B2C,express
ORD110154,Porter,Chennai,03/02/24 6:11,2W,44.94,2.83,289.87,delayed,184.5,1,"Order lost, support unhelpful.",negative,m_7983,d_10116,0,0,1147.7,B2C,express
ORD111329,Shiprocket,Chennai,02/25/24 3:55,Van,11.37,1.22,104.02,delayed,59.2,2,"Order lost, support unhelpful.",negative,m_5803,d_84542,0,1,258.12,B2C,standard
ORD103931,Porter,Kanpur,08/23/25 7:09,Van,1.93,7.18,128.57,delayed,5,1,"Order lost, support unhelpful Quick response from support.",negative,m_3778,d_62116,0,0,2349.31,B2C,express
ORD100568,Shiprocket,Coimbatore,09/16/24 7:56,Mini-Truck,2.28,3.21,83.94,delayed,22.4,1,"Delivery took too long, disappointed.",negative,m_6208,d_50845,0,0,50,B2C,standard
ORD105171,Porter,Calicut,12/26/25 15:36,2W,3.44,1.42,65.78,delayed,14.3,3,Standard service Quick response from support.,neutral,m_1973,d_43969,0,1,132.93,B2C,express
ORD105407,Shadowfax,Coimbatore,07/09/24 15:29,2W,0.51,6.05,87.49,delayed,16.6,3,Average experience.,neutral,m_2012,d_65931,0,0,637.16,B2C,standard
ORD101245,Delhivery,Lucknow,08/13/25 17:18,Truck,6.24,1.27,154.57,delayed,55.4,2,Driver cancelled multiple times,negative,m_8496,d_94871,1,0,653.14,B2C,standard
ORD105680,BlueDart,Calicut,01/01/25 14:50,Van,4.68,0.45,101.48,delayed,16.9,1,"Very poor service, won't recommend.",negative,m_3762,d_67771,0,0,190.63,B2C,standard
ORD111457,Delhivery,Kanpur,01/20/25 18:14,2W,6.96,5.09,116.15,delivered,44.2,5,Smooth pickup and delivery.,positive,m_5284,d_34671,0,0,243.99,B2C,standard
ORD101458,Shadowfax,Chennai,09/16/24 3:19,2W,6.1,6.47,109.22,delayed,32.3,4,"Quick delivery, very satisfied Expected better.",positive,m_1754,d_25076,0,0,309.09,B2C,express
ORD107370,Porter,Mumbai,11/03/25 1:51,2W,7.04,3.23,100.59,delayed,31.9,2,"Very poor service, won't recommend Quick response from support.",negative,m_3962,d_78494,0,0,236.23,B2C,standard
ORD101835,Porter,Pune,11/18/24 23:32,Mini-Truck,3.23,3.68,117.4,delayed,9.3,4,Package arrived in perfect condition,positive,m_2716,d_22903,0,1,1007.26,B2C,express
ORD100316,Shadowfax,Tiruppur,02/15/24 23:29,2W,0.43,4.65,69.31,delayed,8.7,3,"No issues, nothing special.",neutral,m_5193,d_22216,0,0,444.13,B2B,standard
ORD100108,Shiprocket,Coimbatore,02/25/24 17:02,2W,5.09,3.37,70.02,delayed,5,1,Package was damaged on arrival Quick response from support.,negative,m_5774,d_34477,0,0,50,B2C,standard
ORD103118,Shadowfax,Delhi-NCR,04/06/24 16:31,2W,0.3,5.75,70.04,delayed,5,3,Average experience.,neutral,m_9550,d_47487,0,1,1456.19,B2B,standard
ORD109264,Delhivery,Jaipur,02/12/24 14:39,Truck,0.98,0.4,82.36,delayed,16.5,2,"Very poor service, won't recommend Quick response from support.",negative,m_2925,d_95253,1,0,323.06,B2C,standard
ORD106880,DTDC,Ahmedabad,08/06/25 21:40,2W,9.14,3.16,100.02,delayed,25.8,1,"Order lost, support unhelpful Quick response from support.",negative,m_2919,d_20787,1,0,1459.39,B2C,standard
ORD109016,DTDC,Bengaluru,04/11/25 5:14,2W,1.95,2.7,62.22,delayed,6.8,1,"Very poor service, won't recommend",negative,m_6136,d_57404,0,0,57.8,B2C,standard
ORD111678,BlueDart,Kanpur,09/25/24 3:46,2W,3.47,0.91,75.36,delayed,5,3,Package arrived late but ok,neutral,m_7332,d_24567,1,0,505.19,B2C,standard
ORD111735,Delhivery,Ahmedabad,12/11/25 20:27,Van,35.37,2.26,296.59,delayed,196.9,1,"Very poor service, won't recommend Quick response from support.",negative,m_6179,d_34784,1,0,2365.36,B2C,standard
ORD107713,Porter,Calicut,02/09/25 5:05,Tempo,7.52,3.6,143.56,delayed,49.4,2,Driver cancelled multiple times Quick response from support.,negative,m_4286,d_73368,0,0,2543.36,B2B,standard
ORD102664,Shadowfax,Surat,01/25/25 20:51,Truck,0.3,3.99,106.05,delayed,5,3,Delivery was okay Expected better.,neutral,m_8246,d_70701,1,0,2106.16,B2C,standard
ORD102680,BlueDart,Ahmedabad,10/15/24 13:53,Van,1.85,4.64,124.82,delayed,5,3,Delivery was okay Expected better.,neutral,m_6824,d_96257,0,1,1523.31,B2C,express
ORD108187,BlueDart,Jaipur,11/06/24 2:36,Truck,6.25,4.5,231.85,delayed,52.8,2,"Order lost, support unhelpful Quick response from support.",negative,m_6414,d_97916,0,1,868.84,B2C,standard
ORD103650,Shiprocket,Delhi-NCR,07/26/25 9:33,2W,1.72,3.82,62.41,delayed,5,2,Package was damaged on arrival Expected better.,negative,m_9115,d_98482,0,1,554.55,B2C,standard
ORD109954,Porter,Coimbatore,06/11/24 0:17,2W,20.07,3.36,164.28,delivered,84.5,5,Smooth pickup and delivery Quick response from support.,positive,m_2117,d_84050,0,1,90.88,B2C,standard
ORD102586,Shiprocket,Lucknow,06/15/24 14:50,2W,4.52,1.56,57.99,delayed,18,2,"Order lost, support unhelpful",negative,m_3296,d_33469,0,1,322.3,B2C,standard
ORD108093,Delhivery,Vadodara,02/06/25 9:25,2W,2.17,1.13,55.87,delayed,8.6,2,"Order lost, support unhelpful",negative,m_7951,d_49220,0,0,712.99,B2B,express
ORD108840,Porter,Ahmedabad,05/25/24 4:58,2W,0.77,0.48,42.33,delayed,8.5,4,"Quick delivery, very satisfied.",positive,m_8377,d_12364,0,0,943.9,B2C,express
ORD104850,Porter,Thiruvananthapuram,10/31/25 22:33,Tempo,0.94,5.47,113.31,delayed,24.7,1,"Very poor service, won't recommend.",negative,m_6358,d_67089,0,0,587.32,B2C,express
ORD104952,Delhivery,Indore,01/03/24 4:06,Tempo,4.93,4.97,138.53,delayed,38.9,2,Package was damaged on arrival,negative,m_6198,d_29675,0,0,1241.93,B2C,standard
ORD107512,Delhivery,Chandigarh,10/10/25 14:50,2W,2.03,3.25,67.67,delayed,5,4,Package arrived in perfect condition Expected better.,positive,m_3971,d_57685,0,0,1061.99,B2C,standard
ORD103344,Delhivery,Pune,01/03/25 5:13,Van,1.54,0.49,65.25,delayed,5,2,Package was damaged on arrival,negative,m_8796,d_73852,0,1,404.97,B2B,standard
ORD100973,BlueDart,Vadodara,10/29/24 6:49,Van,1.65,0.64,78.4,delayed,5,3,"No issues, nothing special Expected better.",neutral,m_9445,d_14600,0,0,345.7,B2C,standard
ORD104918,Delhivery,Vadodara,10/05/25 18:01,2W,1.2,6.65,91.66,delayed,5,3,Package arrived late but ok,neutral,m_2247,d_12237,0,1,1552.73,B2C,standard
ORD109174,BlueDart,Nagpur,08/07/25 23:57,2W,5.68,5.91,135.61,delayed,19.8,4,"Quick delivery, very satisfied.",positive,m_7231,d_72094,0,0,163.89,B2C,standard
ORD108339,Shadowfax,Thiruvananthapuram,12/01/24 23:08,Van,9.83,2.09,123.39,delayed,67,1,Package was damaged on arrival,negative,m_9160,d_69782,0,1,1627.68,B2C,standard
ORD103286,Shiprocket,Coimbatore,02/21/25 2:38,Van,2.47,1.61,66.31,delayed,18.7,2,Package was damaged on arrival.,negative,m_8819,d_16270,0,1,968.71,B2C,express
ORD104698,Delhivery,Jaipur,09/13/25 5:48,Tempo,6.39,2.98,140.01,delayed,38.1,4,Driver was polite and on time.,positive,m_8417,d_63781,1,1,1196.8,B2B,standard
ORD109376,DTDC,Jaipur,10/03/24 6:43,Mini-Truck,3.03,3.79,96.74,delayed,37.1,2,Driver cancelled multiple times,negative,m_9851,d_86446,0,1,1901.44,B2C,express
ORD105912,Porter,Kolkata,10/19/25 4:09,Tempo,14.65,6.37,233.01,delayed,106.7,1,"Order lost, support unhelpful Expected better.",negative,m_1235,d_65303,0,0,50,B2C,standard
ORD101374,Shiprocket,Chandigarh,05/28/25 19:20,2W,1.7,7.01,83.77,delayed,5,2,"Delivery took too long, disappointed Quick response from support.",negative,m_6471,d_66636,0,0,1622.3,B2C,standard
ORD110714,BlueDart,Bengaluru,05/10/25 20:43,2W,31.52,1.86,270.58,delayed,128.6,2,"Very poor service, won't recommend Expected better.",negative,m_2640,d_21366,1,1,434.79,B2B,standard
ORD108876,BlueDart,Calicut,08/25/25 23:59,2W,2.5,1.77,74.53,delayed,6.9,2,Driver cancelled multiple times Expected better.,negative,m_8433,d_87281,1,0,404.53,B2C,standard
ORD110427,Delhivery,Ahmedabad,10/03/24 5:24,Truck,22.15,1.09,296.89,delayed,204,2,Package was damaged on arrival,negative,m_5025,d_46244,0,0,84.59,B2C,standard
ORD111851,Delhivery,Nagpur,06/16/25 6:42,Mini-Truck,16,3.06,206.03,delayed,94.5,3,"No issues, nothing special",neutral,m_6737,d_43499,1,1,89.97,B2C,express
ORD100010,Porter,Bengaluru,06/09/25 20:35,Mini-Truck,6.6,1.21,107.93,delayed,43.6,1,"Delivery took too long, disappointed",negative,m_8021,d_73127,0,0,609.2,B2C,standard
ORD104793,BlueDart,Indore,07/05/25 20:00,2W,0.45,3.39,76.86,delayed,12.2,1,"Order lost, support unhelpful Expected better.",negative,m_1496,d_87000,0,0,1711.69,B2C,express
ORD102439,Shadowfax,Vadodara,12/30/24 11:19,Tempo,3.36,2.42,100.35,delayed,11.2,2,"Order lost, support unhelpful Expected better.",negative,m_7584,d_68828,0,1,1561.21,B2B,express
ORD101426,Shiprocket,Thiruvananthapuram,10/11/25 13:23,Tempo,8.13,8.77,173.89,delayed,82,2,"Very poor service, won't recommend.",negative,m_5557,d_10854,0,0,50,B2B,express
ORD109693,DTDC,Nagpur,04/26/24 19:52,2W,17.29,1.92,129.44,delayed,58.1,1,Driver cancelled multiple times.,negative,m_1485,d_27136,0,0,2574.3,B2C,express
ORD106053,Porter,Kanpur,01/04/25 1:22,Mini-Truck,1.19,5.16,101.09,delayed,22,3,Package arrived late but ok.,neutral,m_2335,d_41872,0,1,802.33,B2C,standard
ORD109573,Delhivery,Bengaluru,02/20/25 16:44,Mini-Truck,8.98,5.84,173.59,delayed,47.1,3,"No issues, nothing special",neutral,m_1204,d_82386,0,1,1429.29,B2B,standard
ORD100718,BlueDart,Kanpur,05/27/24 21:19,Mini-Truck,0.66,1.51,83.41,delivered,26.2,3,Delivery was okay Quick response from support.,neutral,m_6366,d_25001,0,1,574.53,B2C,standard
ORD104533,DTDC,Ahmedabad,05/26/25 20:22,2W,1.82,0.24,43.34,delayed,6,1,Package was damaged on arrival,negative,m_8398,d_61631,0,1,83.68,B2C,standard
ORD110657,Delhivery,Ahmedabad,09/17/24 10:14,Van,39.15,0.26,296.45,delayed,225.6,3,Standard service.,neutral,m_3566,d_51381,0,0,96.82,B2C,standard
ORD105687,Porter,Lucknow,05/04/24 5:37,2W,1.56,1.11,49.95,delayed,5,1,Driver cancelled multiple times,negative,m_1716,d_23281,0,0,414.12,B2C,standard
ORD100735,BlueDart,Rajkot,10/10/24 3:34,2W,0.3,4.02,86.13,delayed,5,2,"Very poor service, won't recommend",negative,m_4366,d_47818,0,0,50,B2B,express
ORD106475,DTDC,Kanpur,03/29/25 12:37,2W,2,4.45,74.51,delayed,5,2,"Order lost, support unhelpful Expected better.",negative,m_4714,d_21193,0,0,482.1,B2C,standard
ORD103524,Shiprocket,Mumbai,07/18/24 10:27,Tempo,0.3,0.85,52.95,delayed,11.1,2,"Delivery took too long, disappointed Quick response from support.",negative,m_5277,d_74413,0,0,1043.67,B2C,express
ORD107889,Shiprocket,Pune,01/02/24 4:22,2W,1.73,1.8,49.23,delayed,5,1,"Delivery took too long, disappointed Quick response from support.",negative,m_9098,d_74435,0,0,132.63,B2C,standard
ORD102140,BlueDart,Kolkata,08/30/24 23:51,Mini-Truck,1.78,3.09,113.29,delayed,5,2,Driver cancelled multiple times Expected better.,negative,m_4255,d_76057,0,1,1454.78,B2C,standard
